12.9292474723824,4.16197568160304,636012396331439366
0,0,636012397602726822
12.3962381042895,-8.53150938697248,636012398961495938
0,0,636014477990725381
14.1412173177604,3.00211771919448,636014478107022000
0,0,636014480661400332
0,0,636014488255221521
21.4486552042364,-10.3283321513093,636014488378492342
0,0,636021345509561442
15.2716049375619,-2.13762587361555,636021345620827387
-0.000295077818144307,8.5946825464207,636021346530207008
14.6711251681553,-0.986259969689991,636021346560366552
0,0,636021347962253390
0,0,636039554326685991
2.09439510239319,0,636040327321757599
0,0,636040327513711157
2.09439510239319,0,636040328447478873
0,0,636040328579457035
0,0,636040333286845159
1.0471975511966,0,636040333317635710
0,0,636040333379813006
